date,source,target
2011-05-03,42,16
2011-05-03,42,992
2011-05-03,44,442
2011-05-03,63,2483
2011-05-03,84,1083
2011-05-03,108,1099
2011-05-03,109,4
2011-05-03,129,534
2011-05-03,129,991
2011-05-03,129,1220
2011-05-03,129,1406
2011-05-03,129,1614
2011-05-03,149,293
2011-05-03,149,911
2011-05-03,149,1094
2011-05-03,150,4
2011-05-03,175,293
2011-05-03,175,3516
2011-05-03,215,1094
2011-05-03,223,1
2011-05-03,251,1917
2011-05-03,293,149
2011-05-03,293,175
2011-05-03,293,561
2011-05-03,297,1938
2011-05-03,339,2484
2011-05-03,438,402
2011-05-03,442,44
2011-05-03,507,7371
2011-05-03,529,992
2011-05-03,531,1095
2011-05-03,536,992
2011-05-03,561,293
2011-05-03,609,1093
2011-05-03,716,7371
2011-05-03,911,149
2011-05-03,992,42
2011-05-03,992,529
2011-05-03,992,536
2011-05-03,992,1095
2011-05-03,992,1098
2011-05-03,993,16
2011-05-03,1083,84
2011-05-03,1094,149
2011-05-03,1094,215
2011-05-03,1095,531
2011-05-03,1095,992
2011-05-03,1098,992
2011-05-03,1098,7371
2011-05-03,1099,108
2011-05-03,1917,251
2011-05-03,1930,1935
2011-05-03,1930,7569
2011-05-03,1935,7569
2011-05-03,1938,297
2011-05-03,2472,1
2011-05-03,2484,339
2011-05-03,2485,4
2011-05-03,3516,175
2011-05-03,7371,507
2011-05-03,7371,716
2011-05-03,7371,1098
2011-05-04,2,109
2011-05-04,2,353
2011-05-04,2,1936
2011-05-04,2,2488
2011-05-04,4,150
2011-05-04,4,1086
2011-05-04,4,1218
2011-05-04,16,7582
2011-05-04,42,715
2011-05-04,109,2
2011-05-04,129,272
2011-05-04,129,989
2011-05-04,129,7582
2011-05-04,216,353
2011-05-04,216,441
2011-05-04,298,324
2011-05-04,324,298
2011-05-04,324,658
2011-05-04,324,7569
2011-05-04,353,2
2011-05-04,353,216
2011-05-04,382,422
2011-05-04,402,991
2011-05-04,421,529
2011-05-04,422,382
2011-05-04,441,216
2011-05-04,529,421
2011-05-04,535,654
2011-05-04,537,23
2011-05-04,654,535
2011-05-04,654,1918
2011-05-04,658,324
2011-05-04,715,42
2011-05-04,718,654
2011-05-04,774,2475
2011-05-04,993,1420
2011-05-04,1086,4
2011-05-04,1095,238
2011-05-04,1218,4
2011-05-04,1420,993
2011-05-04,1621,2487
2011-05-04,1918,193
2011-05-04,1918,654
2011-05-04,1926,420
2011-05-04,1936,2
2011-05-04,2475,774
2011-05-04,2483,63
2011-05-04,2487,1621
2011-05-04,2488,2
2011-05-04,7582,16
2011-05-05,1,42
2011-05-05,1,223
2011-05-05,1,534
2011-05-05,1,994
2011-05-05,2,658
2011-05-05,21,534
2011-05-05,37,1399
2011-05-05,42,84
2011-05-05,84,42
2011-05-05,84,299
2011-05-05,84,610
2011-05-05,84,848
2011-05-05,84,1098
2011-05-05,84,2481
2011-05-05,100,2490
2011-05-05,109,422
2011-05-05,129,40
2011-05-05,129,1225
2011-05-05,149,536
2011-05-05,238,2
2011-05-05,238,714
2011-05-05,238,1624
2011-05-05,252,1942
2011-05-05,274,422
2011-05-05,299,84
2011-05-05,324,1931
2011-05-05,324,1940
2011-05-05,355,238
2011-05-05,403,714
2011-05-05,419,84
2011-05-05,422,109
2011-05-05,422,274
2011-05-05,442,537
2011-05-05,534,1
2011-05-05,534,21
2011-05-05,536,149
2011-05-05,537,442
2011-05-05,537,1088
2011-05-05,654,718
2011-05-05,658,2
2011-05-05,714,238
2011-05-05,714,403
2011-05-05,772,420
2011-05-05,848,84
2011-05-05,991,402
2011-05-05,996,1615
2011-05-05,1088,537
2011-05-05,1098,84
2011-05-05,1227,129
2011-05-05,1227,470
2011-05-05,1227,7552
2011-05-05,1232,1936
2011-05-05,1399,37
2011-05-05,1615,4
2011-05-05,1615,311
2011-05-05,1615,996
2011-05-05,1615,1918
2011-05-05,1624,238
2011-05-05,1624,1419
2011-05-05,1931,324
2011-05-05,1931,718
2011-05-05,1936,1232
2011-05-05,1940,324
2011-05-05,1942,252
2011-05-05,2481,84
2011-05-05,2490,100
2011-05-06,1,1232
2011-05-06,2,1225
2011-05-06,2,1232
2011-05-06,4,1615
2011-05-06,4,2492
2011-05-06,16,537
2011-05-06,48,270
2011-05-06,48,609
2011-05-06,48,7371
2011-05-06,48,7402
2011-05-06,48,7511
2011-05-06,119,7511
2011-05-06,129,423
2011-05-06,129,564
2011-05-06,129,843
2011-05-06,129,1412
2011-05-06,149,467
2011-05-06,159,1234
2011-05-06,159,7402
2011-05-06,175,7589
2011-05-06,224,4
2011-05-06,238,355
2011-05-06,238,1095
2011-05-06,270,48
2011-05-06,297,7552
2011-05-06,311,610
2011-05-06,340,7402
2011-05-06,422,467
2011-05-06,422,1920
2011-05-06,442,7511
2011-05-06,467,149
2011-05-06,467,422
2011-05-06,535,536
2011-05-06,536,535
2011-05-06,536,1623
2011-05-06,537,16
2011-05-06,566,444
2011-05-06,566,716
2011-05-06,609,48
2011-05-06,610,311
2011-05-06,716,566
2011-05-06,775,2494
2011-05-06,1096,129
2011-05-06,1225,2
2011-05-06,1232,1
2011-05-06,1232,2
2011-05-06,1234,159
2011-05-06,1606,767
2011-05-06,1920,422
2011-05-06,1931,273
2011-05-06,1935,209
2011-05-06,2492,4
2011-05-06,2494,775
2011-05-06,7371,48
2011-05-06,7402,48
2011-05-06,7402,159
2011-05-06,7402,340
2011-05-06,7402,7511
2011-05-06,7511,48
2011-05-06,7511,119
2011-05-06,7511,7402
2011-05-06,7589,175
2011-05-07,4,111
2011-05-07,4,718
2011-05-07,4,1415
2011-05-07,4,7582
2011-05-07,45,563
2011-05-07,109,566
2011-05-07,111,4
2011-05-07,113,84
2011-05-07,129,298
2011-05-07,129,773
2011-05-07,129,847
2011-05-07,129,1092
2011-05-07,129,1097
2011-05-07,129,1408
2011-05-07,181,382
2011-05-07,252,1229
2011-05-07,339,535
2011-05-07,340,1945
2011-05-07,341,1938
2011-05-07,382,181
2011-05-07,422,507
2011-05-07,422,1419
2011-05-07,500,340
2011-05-07,507,422
2011-05-07,534,912
2011-05-07,534,7582
2011-05-07,535,339
2011-05-07,535,912
2011-05-07,536,84
2011-05-07,563,45
2011-05-07,566,109
2011-05-07,716,2495
2011-05-07,718,4
2011-05-07,912,534
2011-05-07,912,535
2011-05-07,912,1623
2011-05-07,1098,7589
2011-05-07,1226,1618
2011-05-07,1229,252
2011-05-07,1415,4
2011-05-07,1419,422
2011-05-07,1419,436
2011-05-07,1419,1624
2011-05-07,1618,1226
2011-05-07,1623,536
2011-05-07,1623,912
2011-05-07,1938,341
2011-05-07,2495,716
2011-05-07,7371,37
2011-05-08,2,299
2011-05-08,2,1421
2011-05-08,4,313
2011-05-08,4,567
2011-05-08,4,1621
2011-05-08,16,23
2011-05-08,16,148
2011-05-08,21,2486
2011-05-08,31,109
2011-05-08,45,44
2011-05-08,45,149
2011-05-08,48,313
2011-05-08,48,850
2011-05-08,84,324
2011-05-08,84,7589
2011-05-08,89,175
2011-05-08,106,187
2011-05-08,109,31
2011-05-08,119,662
2011-05-08,148,4
2011-05-08,148,16
2011-05-08,148,313
2011-05-08,149,45
2011-05-08,175,89
2011-05-08,175,313
2011-05-08,181,401
2011-05-08,187,106
2011-05-08,187,507
2011-05-08,293,775
2011-05-08,299,2
2011-05-08,313,4
2011-05-08,313,48
2011-05-08,313,148
2011-05-08,313,175
2011-05-08,324,84
2011-05-08,401,181
2011-05-08,507,187
2011-05-08,507,7589
2011-05-08,508,609
2011-05-08,567,4
2011-05-08,609,508
2011-05-08,610,37
2011-05-08,716,1089
2011-05-08,716,1943
2011-05-08,775,293
2011-05-08,850,48
2011-05-08,1089,716
2011-05-08,1421,2
2011-05-08,1621,4
2011-05-08,2486,21
2011-05-08,7589,84
2011-05-08,7589,382
2011-05-08,7589,775
2011-05-09,1,1942
2011-05-09,4,716
2011-05-09,16,567
2011-05-09,44,45
2011-05-09,44,340
2011-05-09,44,420
2011-05-09,44,445
2011-05-09,44,446
2011-05-09,45,89
2011-05-09,72,181
2011-05-09,72,324
2011-05-09,72,447
2011-05-09,72,568
2011-05-09,84,445
2011-05-09,109,181
2011-05-09,121,325
2011-05-09,159,444
2011-05-09,159,1099
2011-05-09,159,7589
2011-05-09,181,72
2011-05-09,181,109
2011-05-09,324,72
2011-05-09,324,1100
2011-05-09,325,121
2011-05-09,325,209
2011-05-09,340,1625
2011-05-09,382,7589
2011-05-09,442,851
2011-05-09,442,7402
2011-05-09,444,159
2011-05-09,444,508
2011-05-09,444,566
2011-05-09,444,7589
2011-05-09,445,84
2011-05-09,445,446
2011-05-09,446,44
2011-05-09,446,445
2011-05-09,447,72
2011-05-09,508,444
2011-05-09,508,7589
2011-05-09,567,16
2011-05-09,568,72
2011-05-09,662,44
2011-05-09,662,119
2011-05-09,716,4
2011-05-09,716,913
2011-05-09,851,442
2011-05-09,851,844
2011-05-09,913,716
2011-05-09,1100,324
2011-05-09,1942,1
2011-05-10,1,7589
2011-05-10,2,99
2011-05-10,2,251
2011-05-10,2,1098
2011-05-10,2,2497
2011-05-10,2,2499
2011-05-10,4,609
2011-05-10,4,1233
2011-05-10,4,7589
2011-05-10,37,610
2011-05-10,45,225
2011-05-10,45,537
2011-05-10,45,1083
2011-05-10,45,1947
2011-05-10,54,566
2011-05-10,54,610
2011-05-10,63,537
2011-05-10,99,150
2011-05-10,106,355
2011-05-10,106,7582
2011-05-10,108,382
2011-05-10,111,7589
2011-05-10,119,1946
2011-05-10,139,4
2011-05-10,150,99
2011-05-10,150,507
2011-05-10,181,7582
2011-05-10,187,850
2011-05-10,225,45
2011-05-10,225,1101
2011-05-10,225,1619
2011-05-10,237,505
2011-05-10,237,913
2011-05-10,299,355
2011-05-10,355,106
2011-05-10,355,299
2011-05-10,355,473
2011-05-10,382,108
2011-05-10,402,610
2011-05-10,442,1947
2011-05-10,443,2496
2011-05-10,473,355
2011-05-10,504,995
2011-05-10,505,237
2011-05-10,507,150
2011-05-10,537,45
2011-05-10,537,63
2011-05-10,566,54
2011-05-10,609,4
2011-05-10,610,54
2011-05-10,610,84
2011-05-10,610,402
2011-05-10,662,1234
2011-05-10,850,187
2011-05-10,851,1221
2011-05-10,913,237
2011-05-10,995,504
2011-05-10,1079,1405
2011-05-10,1083,45
2011-05-10,1098,2
2011-05-10,1101,225
2011-05-10,1221,851
2011-05-10,1233,4
2011-05-10,1234,662
2011-05-10,1405,1079
2011-05-10,1619,225
2011-05-10,1629,1949
2011-05-10,1629,1950
2011-05-10,1629,7371
2011-05-10,1629,7413
2011-05-10,1946,119
2011-05-10,1947,45
2011-05-10,1947,442
2011-05-10,1949,1629
2011-05-10,1949,7413
2011-05-10,1950,1629
2011-05-10,1950,7413
2011-05-10,2487,7589
2011-05-10,2497,2
2011-05-10,2499,2
2011-05-10,7413,1629
2011-05-10,7413,1949
2011-05-10,7413,1950
2011-05-11,2,508
2011-05-11,4,508
2011-05-11,16,109
2011-05-11,42,7582
2011-05-11,45,569
2011-05-11,84,1628
2011-05-11,99,50
2011-05-11,99,444
2011-05-11,106,422
2011-05-11,108,31
2011-05-11,108,1951
2011-05-11,109,16
2011-05-11,129,201
2011-05-11,129,422
2011-05-11,129,500
2011-05-11,129,658
2011-05-11,129,659
2011-05-11,129,908
2011-05-11,129,910
2011-05-11,129,1080
2011-05-11,129,1089
2011-05-11,129,1093
2011-05-11,129,1211
2011-05-11,129,1231
2011-05-11,129,1410
2011-05-11,129,1414
2011-05-11,129,1422
2011-05-11,140,660
2011-05-11,181,404
2011-05-11,215,569
2011-05-11,225,403
2011-05-11,236,273
2011-05-11,339,508
2011-05-11,339,914
2011-05-11,340,537
2011-05-11,401,660
2011-05-11,403,225
2011-05-11,404,181
2011-05-11,422,106
2011-05-11,422,536
2011-05-11,443,353
2011-05-11,443,2491
2011-05-11,444,99
2011-05-11,444,1630
2011-05-11,508,2
2011-05-11,508,4
2011-05-11,508,339
2011-05-11,536,422
2011-05-11,537,340
2011-05-11,563,444
2011-05-11,569,45
2011-05-11,569,215
2011-05-11,654,382
2011-05-11,654,716
2011-05-11,660,140
2011-05-11,660,401
2011-05-11,716,654
2011-05-11,914,339
2011-05-11,1422,23
2011-05-11,1628,84
2011-05-11,1630,444
2011-05-11,1951,108
2011-05-11,2491,443
2011-05-12,2,263
2011-05-12,4,365
2011-05-12,16,63
2011-05-12,63,16
2011-05-12,74,1620
2011-05-12,106,225
2011-05-12,106,536
2011-05-12,129,88
2011-05-12,129,252
2011-05-12,129,1079
2011-05-12,129,1223
2011-05-12,129,1411
2011-05-12,149,531
2011-05-12,149,660
2011-05-12,149,1951
2011-05-12,150,473
2011-05-12,181,405
2011-05-12,181,7589
2011-05-12,225,106
2011-05-12,225,234
2011-05-12,225,263
2011-05-12,225,7413
2011-05-12,234,225
2011-05-12,263,355
2011-05-12,353,1101
2011-05-12,355,263
2011-05-12,356,1101
2011-05-12,405,181
2011-05-12,405,444
2011-05-12,405,531
2011-05-12,405,569
2011-05-12,441,2501
2011-05-12,444,405
2011-05-12,444,563
2011-05-12,473,150
2011-05-12,473,999
2011-05-12,531,149
2011-05-12,531,405
2011-05-12,531,1633
2011-05-12,533,776
2011-05-12,536,106
2011-05-12,568,1633
2011-05-12,569,405
2011-05-12,660,149
2011-05-12,716,1630
2011-05-12,717,1612
2011-05-12,775,7589
2011-05-12,776,533
2011-05-12,850,1633
2011-05-12,999,109
2011-05-12,999,473
2011-05-12,1101,353
2011-05-12,1101,356
2011-05-12,1612,717
2011-05-12,1620,74
2011-05-12,1628,404
2011-05-12,1630,716
2011-05-12,1633,531
2011-05-12,1633,568
2011-05-12,1633,850
2011-05-12,1951,149
2011-05-13,2,65
2011-05-13,4,562
2011-05-13,4,570
2011-05-13,4,654
2011-05-13,37,1926
2011-05-13,45,716
2011-05-13,45,1623
2011-05-13,45,1943
2011-05-13,45,2502
2011-05-13,50,35
2011-05-13,50,1236
2011-05-13,50,1932
2011-05-13,84,1616
2011-05-13,101,842
2011-05-13,109,999
2011-05-13,119,293
2011-05-13,129,149
2011-05-13,129,159
2011-05-13,129,401
2011-05-13,129,470
2011-05-13,129,713
2011-05-13,129,772
2011-05-13,129,845
2011-05-13,129,987
2011-05-13,129,997
2011-05-13,129,1086
2011-05-13,129,1213
2011-05-13,129,1418
2011-05-13,150,299
2011-05-13,167,274
2011-05-13,181,999
2011-05-13,216,140
2011-05-13,216,272
2011-05-13,225,442
2011-05-13,225,2503
2011-05-13,263,50
2011-05-13,263,1100
2011-05-13,263,1236
2011-05-13,272,216
2011-05-13,273,236
2011-05-13,273,1931
2011-05-13,274,167
2011-05-13,293,23
2011-05-13,293,119
2011-05-13,299,150
2011-05-13,326,1002
2011-05-13,341,1002
2011-05-13,355,444
2011-05-13,382,424
2011-05-13,404,33
2011-05-13,404,424
2011-05-13,404,661
2011-05-13,404,1628
2011-05-13,404,1956
2011-05-13,405,507
2011-05-13,424,382
2011-05-13,424,537
2011-05-13,442,225
2011-05-13,442,1630
2011-05-13,444,355
2011-05-13,507,405
2011-05-13,536,538
2011-05-13,537,424
2011-05-13,538,4
2011-05-13,538,536
2011-05-13,567,101
2011-05-13,570,4
2011-05-13,570,45
2011-05-13,570,1101
2011-05-13,654,4
2011-05-13,660,99
2011-05-13,661,404
2011-05-13,716,45
2011-05-13,844,1234
2011-05-13,850,1405
2011-05-13,996,97
2011-05-13,999,181
2011-05-13,1002,326
2011-05-13,1002,341
2011-05-13,1100,263
2011-05-13,1101,570
2011-05-13,1236,50
2011-05-13,1236,263
2011-05-13,1405,850
2011-05-13,1616,84
2011-05-13,1630,442
2011-05-13,1633,7327
2011-05-13,1932,50
2011-05-13,1956,404
2011-05-13,2501,441
2011-05-13,2502,45
2011-05-13,2503,225
2011-05-14,4,326
2011-05-14,4,341
2011-05-14,4,534
2011-05-14,16,154
2011-05-14,16,850
2011-05-14,45,175
2011-05-14,48,109
2011-05-14,48,169
2011-05-14,48,1235
2011-05-14,48,1420
2011-05-14,63,84
2011-05-14,84,63
2011-05-14,84,106
2011-05-14,84,339
2011-05-14,84,500
2011-05-14,84,609
2011-05-14,84,718
2011-05-14,84,909
2011-05-14,84,1100
2011-05-14,84,1423
2011-05-14,101,567
2011-05-14,106,84
2011-05-14,109,48
2011-05-14,129,167
2011-05-14,129,537
2011-05-14,129,846
2011-05-14,129,1096
2011-05-14,154,16
2011-05-14,154,270
2011-05-14,154,340
2011-05-14,169,48
2011-05-14,175,45
2011-05-14,175,404
2011-05-14,224,225
2011-05-14,225,224
2011-05-14,293,505
2011-05-14,326,4
2011-05-14,326,339
2011-05-14,326,342
2011-05-14,326,909
2011-05-14,339,84
2011-05-14,339,326
2011-05-14,339,916
2011-05-14,339,1626
2011-05-14,341,4
2011-05-14,342,326
2011-05-14,342,447
2011-05-14,356,468
2011-05-14,356,1415
2011-05-14,404,175
2011-05-14,404,444
2011-05-14,404,473
2011-05-14,404,909
2011-05-14,404,1959
2011-05-14,404,2506
2011-05-14,405,468
2011-05-14,405,909
2011-05-14,424,404
2011-05-14,444,404
2011-05-14,447,999
2011-05-14,468,356
2011-05-14,468,405
2011-05-14,473,404
2011-05-14,500,84
2011-05-14,501,1102
2011-05-14,505,293
2011-05-14,534,4
2011-05-14,609,84
2011-05-14,718,84
2011-05-14,772,1000
2011-05-14,850,16
2011-05-14,909,84
2011-05-14,909,326
2011-05-14,909,404
2011-05-14,909,405
2011-05-14,909,1960
2011-05-14,916,339
2011-05-14,999,447
2011-05-14,1100,84
2011-05-14,1102,324
2011-05-14,1102,501
2011-05-14,1232,2504
2011-05-14,1235,48
2011-05-14,1415,356
2011-05-14,1423,84
2011-05-14,1625,7552
2011-05-14,1626,339
2011-05-14,1959,404
2011-05-14,1960,909
2011-05-14,2504,1232
2011-05-14,2506,404
2011-05-15,2,63
2011-05-15,2,915
2011-05-15,2,1635
2011-05-15,2,1957
2011-05-15,45,234
2011-05-15,45,850
2011-05-15,45,1634
2011-05-15,63,2
2011-05-15,84,224
2011-05-15,84,382
2011-05-15,109,535
2011-05-15,139,167
2011-05-15,139,341
2011-05-15,139,1083
2011-05-15,154,467
2011-05-15,167,139
2011-05-15,175,326
2011-05-15,194,1955
2011-05-15,215,1405
2011-05-15,224,84
2011-05-15,234,45
2011-05-15,239,571
2011-05-15,239,915
2011-05-15,239,1103
2011-05-15,324,612
2011-05-15,324,1953
2011-05-15,326,175
2011-05-15,340,1001
2011-05-15,340,1944
2011-05-15,341,139
2011-05-15,341,568
2011-05-15,382,84
2011-05-15,467,154
2011-05-15,535,109
2011-05-15,536,612
2011-05-15,563,773
2011-05-15,568,341
2011-05-15,571,239
2011-05-15,571,1103
2011-05-15,612,324
2011-05-15,612,365
2011-05-15,612,536
2011-05-15,773,563
2011-05-15,850,45
2011-05-15,850,1960
2011-05-15,851,422
2011-05-15,912,42
2011-05-15,915,239
2011-05-15,915,1104
2011-05-15,1083,139
2011-05-15,1103,239
2011-05-15,1104,915
2011-05-15,1405,215
2011-05-15,1625,445
2011-05-15,1635,2
2011-05-15,1944,340
2011-05-15,1953,324
2011-05-15,1957,2
2011-05-15,1960,850
2011-05-15,2493,7372
2011-05-15,7372,2493
2011-05-16,2,777
2011-05-16,4,501
2011-05-16,4,917
2011-05-16,4,1634
2011-05-16,4,2511
2011-05-16,10,569
2011-05-16,16,341
2011-05-16,16,353
2011-05-16,84,507
2011-05-16,84,1417
2011-05-16,88,1405
2011-05-16,109,215
2011-05-16,138,84
2011-05-16,139,663
2011-05-16,139,2507
2011-05-16,139,2510
2011-05-16,167,1964
2011-05-16,215,473
2011-05-16,324,1102
2011-05-16,341,16
2011-05-16,341,850
2011-05-16,341,1224
2011-05-16,353,16
2011-05-16,353,1102
2011-05-16,356,539
2011-05-16,365,612
2011-05-16,365,713
2011-05-16,365,717
2011-05-16,382,1002
2011-05-16,405,356
2011-05-16,444,851
2011-05-16,473,215
2011-05-16,500,1425
2011-05-16,507,84
2011-05-16,536,1965
2011-05-16,539,356
2011-05-16,569,10
2011-05-16,663,139
2011-05-16,713,365
2011-05-16,716,502
2011-05-16,717,365
2011-05-16,850,341
2011-05-16,851,444
2011-05-16,917,4
2011-05-16,1002,382
2011-05-16,1100,75
2011-05-16,1405,88
2011-05-16,1425,500
2011-05-16,1952,1
2011-05-16,1965,536
2011-05-16,2507,139
2011-05-16,2510,139
2011-05-16,2510,1105
2011-05-16,2511,4
2011-05-17,4,106
2011-05-17,10,139
2011-05-17,10,719
2011-05-17,10,2519
2011-05-17,10,7438
2011-05-17,16,7438
2011-05-17,21,916
2011-05-17,21,2520
2011-05-17,33,45
2011-05-17,45,366
2011-05-17,45,404
2011-05-17,45,570
2011-05-17,45,719
2011-05-17,45,1424
2011-05-17,48,568
2011-05-17,84,404
2011-05-17,84,853
2011-05-17,106,4
2011-05-17,119,2521
2011-05-17,129,1403
2011-05-17,131,154
2011-05-17,139,10
2011-05-17,139,327
2011-05-17,139,2509
2011-05-17,139,2514
2011-05-17,139,2515
2011-05-17,139,2518
2011-05-17,150,511
2011-05-17,154,131
2011-05-17,154,441
2011-05-17,181,1966
2011-05-17,311,1426
2011-05-17,340,154
2011-05-17,355,2512
2011-05-17,366,45
2011-05-17,404,45
2011-05-17,404,84
2011-05-17,441,1237
2011-05-17,441,1238
2011-05-17,442,2500
2011-05-17,447,342
2011-05-17,502,468
2011-05-17,511,150
2011-05-17,536,1237
2011-05-17,539,852
2011-05-17,568,48
2011-05-17,611,915
2011-05-17,611,1104
2011-05-17,611,1962
2011-05-17,611,2505
2011-05-17,611,2517
2011-05-17,719,10
2011-05-17,719,45
2011-05-17,852,539
2011-05-17,853,84
2011-05-17,913,1622
2011-05-17,915,611
2011-05-17,1001,340
2011-05-17,1104,2516
2011-05-17,1105,1635
2011-05-17,1237,441
2011-05-17,1237,536
2011-05-17,1238,441
2011-05-17,1417,84
2011-05-17,1424,45
2011-05-17,1426,311
2011-05-17,1622,913
2011-05-17,1635,1105
2011-05-17,1962,611
2011-05-17,1966,181
2011-05-17,2500,442
2011-05-17,2505,611
2011-05-17,2509,139
2011-05-17,2512,355
2011-05-17,2514,139
2011-05-17,2515,139
2011-05-17,2516,1104
2011-05-17,2518,139
2011-05-17,2519,10
2011-05-17,2520,21
2011-05-17,2521,119
2011-05-17,7438,10
2011-05-18,4,181
2011-05-18,4,536
2011-05-18,4,918
2011-05-18,10,249
2011-05-18,10,510
2011-05-18,10,1636
2011-05-18,10,1967
2011-05-18,16,442
2011-05-18,21,37
2011-05-18,21,181
2011-05-18,37,21
2011-05-18,48,475
2011-05-18,75,1417
2011-05-18,131,169
2011-05-18,131,353
2011-05-18,131,607
2011-05-18,139,718
2011-05-18,139,2522
2011-05-18,150,666
2011-05-18,169,131
2011-05-18,169,365
2011-05-18,181,2
2011-05-18,181,4
2011-05-18,181,21
2011-05-18,182,568
2011-05-18,249,10
2011-05-18,250,2523
2011-05-18,252,994
2011-05-18,299,713
2011-05-18,340,664
2011-05-18,356,7372
2011-05-18,365,169
2011-05-18,365,1969
2011-05-18,425,468
2011-05-18,442,16
2011-05-18,468,425
2011-05-18,510,10
2011-05-18,536,4
2011-05-18,568,182
2011-05-18,612,1638
2011-05-18,664,340
2011-05-18,713,299
2011-05-18,719,1638
2011-05-18,850,65
2011-05-18,918,4
2011-05-18,994,252
2011-05-18,1103,571
2011-05-18,1104,611
2011-05-18,1417,75
2011-05-18,1636,10
2011-05-18,1636,1967
2011-05-18,1638,612
2011-05-18,1638,719
2011-05-18,1967,10
2011-05-18,1967,1636
2011-05-18,1969,365
2011-05-18,2517,611
2011-05-18,2522,139
2011-05-18,2523,250
2011-05-18,7372,356
2011-05-19,4,131
2011-05-19,16,1640
2011-05-19,45,7589
2011-05-19,50,1948
2011-05-19,65,16
2011-05-19,65,850
2011-05-19,75,216
2011-05-19,75,918
2011-05-19,129,236
2011-05-19,129,504
2011-05-19,129,771
2011-05-19,129,1081
2011-05-19,131,4
2011-05-19,137,2526
2011-05-19,139,328
2011-05-19,154,425
2011-05-19,169,447
2011-05-19,201,568
2011-05-19,216,75
2011-05-19,223,473
2011-05-19,298,201
2011-05-19,328,139
2011-05-19,328,1101
2011-05-19,425,154
2011-05-19,447,169
2011-05-19,468,502
2011-05-19,473,223
2011-05-19,501,121
2011-05-19,506,201
2011-05-19,533,502
2011-05-19,568,201
2011-05-19,852,137
2011-05-19,918,75
2011-05-19,918,920
2011-05-19,920,226
2011-05-19,920,918
2011-05-19,1084,252
2011-05-19,1093,609
2011-05-19,1101,328
2011-05-19,1639,539
2011-05-19,1948,50
2011-05-19,2526,137
2011-05-20,4,1107
2011-05-20,16,223
2011-05-20,31,65
2011-05-20,42,7438
2011-05-20,45,1107
2011-05-20,48,1239
2011-05-20,50,1417
2011-05-20,54,328
2011-05-20,75,568
2011-05-20,109,328
2011-05-20,121,501
2011-05-20,129,503
2011-05-20,129,1216
2011-05-20,129,1217
2011-05-20,129,7550
2011-05-20,139,713
2011-05-20,139,720
2011-05-20,149,182
2011-05-20,182,149
2011-05-20,182,841
2011-05-20,217,328
2011-05-20,217,368
2011-05-20,217,401
2011-05-20,217,911
2011-05-20,217,1921
2011-05-20,217,2525
2011-05-20,223,16
2011-05-20,327,139
2011-05-20,327,7373
2011-05-20,328,54
2011-05-20,328,109
2011-05-20,328,217
2011-05-20,340,921
2011-05-20,367,368
2011-05-20,367,1638
2011-05-20,368,217
2011-05-20,368,367
2011-05-20,401,217
2011-05-20,447,1971
2011-05-20,511,568
2011-05-20,511,612
2011-05-20,568,75
2011-05-20,568,511
2011-05-20,612,511
2011-05-20,660,182
2011-05-20,713,139
2011-05-20,715,7438
2011-05-20,720,139
2011-05-20,841,182
2011-05-20,911,217
2011-05-20,921,340
2011-05-20,1107,4
2011-05-20,1107,45
2011-05-20,1239,48
2011-05-20,1417,50
2011-05-20,1638,367
2011-05-20,1640,16
2011-05-20,1921,217
2011-05-20,2525,217
2011-05-20,7438,715
2011-05-21,4,1109
2011-05-21,4,1642
2011-05-21,54,1106
2011-05-21,99,149
2011-05-21,99,1642
2011-05-21,106,715
2011-05-21,109,1428
2011-05-21,129,565
2011-05-21,137,844
2011-05-21,137,2527
2011-05-21,139,1641
2011-05-21,149,99
2011-05-21,155,327
2011-05-21,155,367
2011-05-21,182,366
2011-05-21,239,7423
2011-05-21,327,155
2011-05-21,327,383
2011-05-21,327,1240
2011-05-21,328,472
2011-05-21,328,911
2011-05-21,328,1964
2011-05-21,366,182
2011-05-21,367,155
2011-05-21,383,327
2011-05-21,436,1419
2011-05-21,472,328
2011-05-21,529,2529
